avg_payment_delay,payment_ratio,missed_payments,balance,tenure_months,prior_contact_rate,num_calls_last_30,region,age_bucket,rpc_label,cluster,_rpc_label
5.344765804661559,0.863591756815484,1,901.3,71,0.3818914823827832,1,South,18-30,0,0,0
3.9290541077267314,0.883618406302886,0,1041.28,1,0.5749651698050172,2,Central,31-45,0,1,0
4.196557835403835,0.7014539666688641,2,4982.84,118,0.2752211338722986,0,South,46-60,1,2,1
6.514540092144037,0.4687856738700001,1,16.69,34,0.1010181401710822,1,North,31-45,1,1,1
2.476895203515788,0.5570182162016412,1,2080.61,97,0.2953936754090777,2,Central,18-30,0,0,0
3.297591354370088,0.8197283727588082,1,2153.84,34,0.2091613953775241,3,Central,18-30,0,1,0
9.449317180722751,0.4925390899772806,0,150.28,56,0.2040140396489262,3,West,60+,1,1,1
6.384382845969192,0.6796323952279624,0,5082.24,62,0.1441468628151246,2,East,18-30,0,2,0
5.385482521436639,0.4965032550262751,0,1026.41,81,0.172612753323242,0,East,31-45,0,0,0
9.768040694037104,0.5606355129691953,0,1884.17,105,0.1675422094877162,2,North,46-60,1,0,1
2.744057351344576,0.4696195975266271,0,833.95,36,0.3387356618645667,1,Central,31-45,0,1,0
3.835304751692941,0.7032562378753899,1,571.2,21,0.3725326415496863,0,South,60+,1,1,1
6.236790914344182,0.4073852505351353,2,1265.89,28,0.0701068644956989,2,West,31-45,0,1,0
6.08074377179209,0.5479262844336353,0,3340.13,16,0.1519453329105973,0,South,31-45,0,2,0
1.2775367228952392,0.8702246038588066,1,1533.16,80,0.1709726447182381,3,North,60+,1,0,1
3.5413842408153444,0.9097642436964246,1,1587.84,59,0.1022898318871309,4,Central,46-60,0,1,0
4.400995111084819,0.8341572464188349,4,571.05,28,0.4058539239750043,2,East,31-45,0,1,0
6.733816626095304,0.9830834403894354,0,400.19,107,0.5595279912639398,0,East,46-60,1,0,1
6.065290924552798,0.4360793863391718,2,1483.42,44,0.3346135145155367,1,North,46-60,1,1,1
4.717178892003926,0.6817278955147037,1,236.66,29,0.0986847274232326,2,East,60+,1,1,1
0.6423152457180019,0.7150978625242002,0,887.15,2,0.2858239430841732,1,North,18-30,1,1,1
4.898013583354381,1.0,3,431.06,16,0.5394768665156037,2,Central,31-45,0,1,0
5.23691708335567,0.6525072949612065,1,1834.95,49,0.5595223575352027,1,Central,46-60,0,1,0
21.89399336634861,0.8602620866774212,3,1149.08,83,0.6148736648407479,1,South,46-60,0,0,0
4.2913793178919,1.0,1,158.52,105,0.2432238523306116,1,North,18-30,1,0,1
6.261178567391992,0.7260595399093283,1,1231.1,55,0.2131089696275314,0,North,18-30,0,1,0
10.860638276642897,0.6061755221111398,1,1380.32,91,0.342839909066047,1,North,60+,0,0,0
8.514218089417081,0.6234897208877419,1,515.17,103,0.0598503591430961,0,North,60+,1,0,1
12.638413741834436,0.3577139197912924,0,602.77,2,0.1989775040634272,2,West,46-60,0,1,0
1.2987366582230593,0.6081666104312089,1,3117.31,82,0.4489033840398501,1,West,31-45,0,2,0
2.0611856824809767,0.4157281271879537,0,177.86,87,0.3089530344358734,3,South,31-45,1,0,1
3.111801133326681,0.8564437424797864,1,5162.84,12,0.3729017921539363,1,East,18-30,0,2,0
1.0779515845567642,0.3875681899446807,2,360.86,58,0.3456364178551939,3,East,31-45,0,0,0
5.270271880824442,0.7784480899107665,1,415.14,26,0.2785518451155828,0,East,46-60,1,1,1
2.217533131711551,0.9275385002969118,2,744.07,50,0.707266845911551,0,West,18-30,1,1,1
13.725626240046273,0.8457927771242479,1,4436.13,118,0.1414269690725201,4,East,18-30,0,2,0
2.5386026413358675,0.6033962979293596,2,3394.17,30,0.396218968706875,5,South,46-60,0,2,0
3.853509653608919,0.8527691090842865,2,2059.28,14,0.1292198626034255,2,West,31-45,0,1,0
8.858886479112758,0.7019353924580534,1,2374.73,15,0.306001973330957,2,East,18-30,0,1,0
1.5874141709024805,0.6085376103569108,0,1106.26,65,0.4693034266761939,2,West,31-45,0,0,0
1.000749494729973,0.6273157507198264,1,3530.54,17,0.1292239699900433,3,South,31-45,0,2,0
5.7497152313328375,0.7885804094909108,1,204.28,72,0.6004498230386769,4,North,31-45,1,0,1
6.075571457249259,0.3886705169856625,3,1171.39,95,0.3570881487140067,1,West,18-30,0,0,0
8.680363919471493,0.5991869620529325,1,2584.9,90,0.273845053880304,4,East,46-60,0,0,0
7.306131660083244,0.7749477616325059,0,1265.72,51,0.095565413382669,2,North,60+,0,1,0
6.240671011710868,0.5974688327086014,4,2527.92,82,0.4941897184542518,1,North,18-30,0,0,0
2.801644250862679,0.4416399057172734,0,274.24,115,0.551650629071843,2,Central,18-30,1,0,1
5.954534734910832,0.5217346896868875,2,59.0,14,0.1853449895476964,1,North,31-45,1,1,1
6.223122780482107,0.7344226933891109,2,1226.94,76,0.146687430847748,2,Central,31-45,0,0,0
2.712252878425553,0.7965741202511847,0,1791.82,53,0.4078406152037153,1,West,60+,1,1,1
16.26622655933528,0.916915966366164,0,1217.44,49,0.253871975415718,3,Central,18-30,0,1,0
7.068820712304328,0.8561565727351537,1,678.21,49,0.0600181024550603,0,Central,31-45,1,1,1
2.0953852364111896,0.8538178278166124,0,1924.03,52,0.5865230606148388,2,West,31-45,0,1,0
8.709833715606784,0.3156838402884631,0,3993.99,46,0.2456333243612166,3,North,18-30,0,2,0
9.736185421211696,0.8505989998470336,1,1265.67,70,0.2146714581475127,0,East,18-30,0,0,0
6.775135046284247,0.596562510260023,4,280.13,55,0.3312765080782392,1,East,18-30,1,1,1
4.108559514416791,0.4116912352374109,4,1105.02,116,0.0694866817532657,0,Central,46-60,0,0,0
2.612056038138629,0.8115820324277002,3,2083.53,51,0.2492145240527647,3,West,31-45,0,1,0
4.707291589056294,0.7357840385574057,0,330.42,113,0.0546125658378663,2,East,18-30,1,0,1
6.441077837166906,0.8769541086076943,0,879.04,21,0.4248807606116852,1,West,31-45,1,1,1
5.050525349074947,0.5931137281517427,1,1656.01,86,0.4277763554015354,1,Central,46-60,1,0,1
13.006581650962849,0.6988589542098225,0,123.23,82,0.2837181317414796,4,East,60+,1,0,1
7.835738507541167,0.3398362309331029,0,342.98,13,0.1163926996287507,2,West,31-45,0,1,0
2.360760163133796,1.0,0,1917.56,39,0.1171293085478633,2,North,31-45,1,1,1
1.8935629644876717,0.432333468946216,1,563.13,2,0.5533133896776502,2,North,31-45,1,1,1
7.111053345051875,0.537941777647476,1,146.91,88,0.075465454356851,3,Central,31-45,0,0,0
4.183507577908052,0.4938483617692046,4,2050.63,97,0.0966880129805707,2,East,18-30,1,0,1
8.30643643856808,0.7413125590534163,1,350.85,85,0.3288340254014592,0,West,18-30,1,0,1
7.065916885759476,0.5303826029464452,2,162.24,27,0.0779925812913668,3,South,46-60,0,1,0
4.723205638278781,0.915643105626284,2,1468.49,100,0.4569897328569258,4,West,18-30,1,0,1
2.3851820431801705,0.7629604855742768,1,3615.17,103,0.122794362476365,2,South,18-30,0,2,0
1.1285991740595658,0.401970925551681,0,972.35,83,0.2998797949263007,1,North,60+,1,0,1
5.875862225093369,0.8559749438255341,1,379.76,17,0.679179528376734,3,North,60+,1,1,1
1.5607546008570967,0.8823827360451572,0,1307.92,44,0.183469894358813,4,East,31-45,0,1,0
2.298612388217092,0.5542949592647849,2,1513.72,84,0.4108748151193306,2,East,18-30,0,0,0
5.619318839959944,0.4711293236235521,2,4168.44,25,0.2034596479173412,1,South,31-45,0,2,0
5.228846626557877,0.7797339504801822,2,5175.8,80,0.4009956303945762,3,East,31-45,0,2,0
1.7511658694204462,0.8317324571783826,1,629.82,94,0.138746262128181,4,North,31-45,1,0,1
10.47697969057066,0.4993078662072431,1,1997.05,34,0.1257730546112755,2,South,31-45,0,1,0
10.292575291345226,0.8847119488060438,1,2960.21,39,0.6161143806367655,4,South,31-45,0,2,0
7.271742625127594,0.5852624699683254,0,1521.73,110,0.4092645391879583,2,North,18-30,1,0,1
7.265533362293942,0.9366388708489564,0,2857.6,115,0.4835062900845531,2,West,18-30,0,0,0
7.271804367392194,0.3840369873564835,1,1107.3,85,0.2046998140489733,1,East,18-30,0,0,0
9.67967984057119,0.5533369043405563,2,1372.16,13,0.2008156991344213,2,East,46-60,1,1,1
7.970926082484746,0.6583185574432202,1,159.16,1,0.3461056826842793,1,South,46-60,0,1,0
2.5643934322426087,0.5017622536147743,1,721.77,10,0.2537314034367439,2,South,31-45,1,1,1
4.13774544211296,0.6936693781419623,1,20.97,75,0.3810819255429227,0,West,60+,1,0,1
20.389596594673463,0.6306398286550101,3,2057.24,64,0.4755674761035598,1,North,46-60,0,0,0
0.6944529572138106,0.6580650882680977,1,768.83,101,0.3083201748836082,2,West,46-60,1,0,1
3.385889128408372,0.6192040716834162,2,3436.49,105,0.4632457041007394,1,North,46-60,0,2,0
10.514437668084888,0.4418833669240807,1,164.23,33,0.2959202734797315,2,West,18-30,0,1,0
2.70980047870751,0.695404072176007,2,33.3,18,0.2001646182811591,0,North,46-60,1,1,1
8.120937865047669,0.6748889328899055,1,705.02,50,0.3890032636000712,1,West,31-45,1,1,1
5.178583915190566,0.4982075840791626,3,5447.15,91,0.0789563881942752,0,West,18-30,0,2,0
2.877134751088927,0.9498105628337852,0,5274.98,87,0.3594384554647429,5,North,60+,0,2,0
0.5430336513634758,0.7629820494275653,2,1707.55,119,0.2307275002590318,1,Central,31-45,0,0,0
5.757457559806404,0.8439314676097646,1,438.6,106,0.2247579063382623,4,Central,18-30,0,0,0
2.515827964448533,0.5382603836205493,1,982.01,38,0.0691680940579997,2,North,46-60,0,1,0
4.568662125824423,0.2382032383984841,1,5577.97,31,0.3475968119817262,2,North,18-30,0,2,0
7.221902909777327,1.0,1,2403.52,74,0.2708081202106562,1,West,31-45,0,0,0
9.158436895041234,0.7337314990343614,1,1654.27,90,0.0811033580809784,2,Central,18-30,0,0,0
3.376897067322071,0.7727279287949324,0,3965.24,79,0.3904848621994201,1,East,18-30,0,2,0
2.872504845972503,0.7641191082779897,0,1780.39,114,0.4051437154131629,1,North,46-60,1,0,1
1.5339182337848902,0.7798091387087683,1,525.37,83,0.4511194466374181,2,East,31-45,1,0,1
9.46388721718925,0.4872578943219479,0,1241.4,42,0.5150502358493707,1,North,18-30,1,1,1
18.545177926525827,0.4942458492945715,1,466.83,108,0.1863414965111539,0,North,31-45,0,0,0
10.159429149599005,0.4948022185763172,1,1255.4,39,0.2540099304742975,1,Central,31-45,0,1,0
11.686803157928102,0.8102592966708084,4,4897.87,114,0.3617172240348961,3,East,31-45,0,2,0
2.729502286566947,0.4573389079182534,1,1058.26,8,0.2509257207061909,2,East,60+,0,1,0
6.92340499516702,0.394244565120236,0,1058.26,73,0.2245958613311243,0,West,46-60,0,0,0
8.640208496882332,0.5714983436241587,0,499.22,118,0.2486422202854175,2,West,46-60,1,0,1
1.989415792293964,0.6455471760696295,3,383.44,82,0.0927231577610216,1,South,46-60,0,0,0
14.361456438797886,0.6900649493390238,1,174.18,62,0.558943842827253,3,North,46-60,1,1,1
1.25464030080295,0.6027455131673988,2,1624.28,45,0.0275010153108401,3,North,31-45,0,1,0
12.916971047687351,0.7968662697662188,1,1251.92,90,0.3417043144502517,3,North,31-45,1,0,1
1.2458463830907625,0.9333911895147644,1,1085.29,68,0.052353423477182,2,West,31-45,1,0,1
2.080612979834325,0.7098306338668554,1,4134.29,59,0.1654225919186475,2,East,31-45,0,2,0
7.011751479409012,0.9323979118409416,2,1540.3,114,0.3716159066228723,2,East,31-45,0,0,0
5.275243914815839,0.809982161339124,0,670.2,46,0.4427182229641105,3,West,31-45,1,1,1
3.6512298995310335,0.5089992212369291,2,445.9,51,0.1131517844655919,1,West,18-30,0,1,0
14.00143141616952,0.5306537461015817,1,970.8,103,0.4191758378888148,4,South,18-30,0,0,0
1.5749180643061735,0.5205504175172979,1,585.27,14,0.2221496227073389,0,South,31-45,1,1,1
4.43487660167898,0.6618160443002612,2,620.67,96,0.0847277591338066,3,West,31-45,0,0,0
7.642185271496714,0.6442261049190801,1,1760.79,37,0.2956566139750752,2,North,46-60,0,1,0
6.169142730615095,0.8189442002632137,1,514.42,105,0.0798551914013343,3,South,18-30,0,0,0
2.955268713605878,0.6686254035500099,1,23.29,113,0.488352204686695,2,Central,31-45,1,0,1
3.0471317518963104,0.7495336931390794,1,649.13,92,0.2484325374854114,3,East,31-45,1,0,1
9.06509976677632,0.4664286629173004,0,4033.92,31,0.067610870454507,2,East,31-45,0,2,0
9.35607395659731,0.7483246138446562,3,1611.1,32,0.0964755502405329,2,West,18-30,0,1,0
6.287096498486569,0.6043217441484616,1,1088.63,34,0.2020977951355309,2,West,18-30,0,1,0
2.427515811496569,0.5897422765565941,0,873.68,86,0.3361579722231375,5,South,46-60,1,0,1
3.1291016757350665,0.5707027646939131,2,2808.19,35,0.6036863612000223,0,South,31-45,0,1,0
4.919484565390583,1.0,2,198.01,55,0.0839535080443952,1,South,46-60,1,1,1
5.468311721754668,0.4640588850874767,2,553.29,77,0.3443707175662382,2,South,18-30,0,0,0
7.432308355434266,0.8353512298786518,4,1256.67,9,0.1998263344167409,1,North,31-45,0,1,0
4.257081667929539,0.6906761380372616,2,1643.37,60,0.3279293763875937,5,Central,31-45,0,0,0
8.926536697506663,0.4279911131350944,1,575.82,103,0.4890081779570239,3,West,31-45,1,0,1
8.858843486023538,0.6404956167495135,0,2454.65,119,0.1967477809959698,2,West,46-60,0,0,0
11.951861049235571,0.2326890509671199,2,577.74,84,0.3568516757942037,3,West,46-60,0,0,0
5.081789487710873,1.0,0,48.67,70,0.0655009196279061,2,West,46-60,0,0,0
6.363506526079917,0.626388609869807,0,1067.74,20,0.2416583859514047,1,South,31-45,0,1,0
4.512705619842295,0.9230992957920776,0,7989.63,24,0.7971726547660853,2,East,60+,0,2,0
2.4533840475509967,0.9691488402291576,1,602.97,49,0.6207633753348089,2,South,60+,1,1,1
18.27028865950539,0.5863861657423548,2,569.27,51,0.3050748459571372,1,North,46-60,0,1,0
10.96025018402712,0.7058660170872741,2,1001.39,22,0.0763266246388134,0,East,18-30,0,1,0
8.735528785355651,0.7370800144320455,2,296.25,115,0.4230473657119049,5,North,31-45,1,0,1
4.952718278076571,1.0,0,1381.38,88,0.0957576397867436,3,South,31-45,0,0,0
2.2678443126328816,0.6617429098696449,1,820.43,23,0.1629798077800419,1,Central,46-60,1,1,1
9.807281728659609,0.6892486800624691,0,773.25,21,0.1339557985509594,3,North,46-60,0,1,0
4.451801372108514,0.4201893825191236,1,1816.47,80,0.537727825182919,1,Central,18-30,0,0,0
6.775848953166944,0.5211921051625139,2,308.85,119,0.2608024209527233,3,West,46-60,0,0,0
3.119071356169419,0.6000609660058018,0,9923.09,91,0.3743409119696679,4,Central,46-60,0,2,0
6.010025254934959,0.9602685224766304,1,1189.12,89,0.1997027375805434,4,North,31-45,0,0,0
3.2823961878607357,1.0,2,294.77,109,0.378347729635223,2,East,18-30,1,0,1
3.388558559300108,0.8002201710954289,1,129.84,99,0.6876840907781937,1,West,46-60,1,0,1
5.95364813475053,0.7701875773835405,1,2101.46,55,0.3217047055086451,2,South,31-45,0,1,0
1.2271964252817258,0.8369712158559155,2,393.3,107,0.0911482080724757,3,South,31-45,1,0,1
1.2899072358243615,0.5630672934418107,1,2020.52,92,0.2776301751769092,6,North,31-45,0,0,0
2.701723313708764,0.9779865296854762,2,1910.64,24,0.195247869726242,2,East,60+,1,1,1
4.218045463653176,0.4137924249116592,1,8609.8,34,0.3679260493344191,1,Central,18-30,0,2,0
9.111578738658862,0.609040833513008,1,140.13,10,0.4531492059262452,3,West,31-45,0,1,0
4.40578894900501,0.8306628224025041,0,1199.43,99,0.1539772589386329,2,West,46-60,0,0,0
4.928641122718525,0.603760636988716,1,1790.98,88,0.4972905263913212,3,East,31-45,0,0,0
3.963283630144257,1.0,1,321.01,14,0.0764840633437752,0,East,60+,0,1,0
6.356923589215955,0.8335226447831151,2,2256.86,98,0.2268992466430166,1,Central,18-30,0,0,0
2.431738676180174,0.8967065160478606,2,1093.78,101,0.3236719749238996,0,East,46-60,1,0,1
4.590491802003249,0.5482143826508905,0,700.93,112,0.6519977524706334,3,North,46-60,0,0,0
6.722774377717734,0.8929965041593223,1,675.8,108,0.1364574467484068,4,Central,31-45,1,0,1
5.91909242469781,0.8620094815250164,1,682.75,44,0.6271297666175094,1,East,31-45,1,1,1
5.048928898927748,1.0,0,2236.71,39,0.3651882027337126,1,North,46-60,1,1,1
5.095529512638949,0.2615680852908544,2,4855.27,94,0.1041620077751468,2,South,18-30,0,2,0
7.187370980435318,0.543882568379227,1,1600.63,42,0.0965999075324987,2,East,31-45,0,1,0
18.834597590636843,0.7672721129837491,1,372.36,106,0.2646806163230416,4,South,18-30,0,0,0
2.5780105000565063,0.7732548267558013,0,193.83,46,0.200939121979285,2,West,31-45,0,1,0
19.180056980355168,0.6909928261947126,0,131.3,33,0.3466276086947292,5,South,18-30,0,1,0
2.4773688339878577,0.3944146131938233,2,1247.3,69,0.1917922219125135,4,West,31-45,1,0,1
0.4605404858369432,0.7393015760259337,1,3284.03,12,0.3455709980140494,4,South,31-45,0,2,0
3.2276700283594755,0.7617014100988755,1,793.4,113,0.2434107161840639,0,South,31-45,1,0,1
6.443847782506053,0.6993998293493066,2,245.02,16,0.2439313300549803,5,South,18-30,0,1,0
16.354790447940616,0.6926308204573359,2,882.62,55,0.4435774854145237,2,North,18-30,0,1,0
2.265192505056446,0.8884387645833897,2,2366.74,60,0.3035703029745463,0,North,60+,0,0,0
7.157424286808354,0.6691909696924976,1,2261.92,87,0.2159114776155523,4,East,31-45,0,0,0
1.4317198339498176,0.4499799882006737,3,757.76,81,0.4983738344167185,2,East,31-45,1,0,1
15.976169064900628,0.9806896599036836,0,984.09,65,0.2125647800158882,2,Central,18-30,0,1,0
11.100239433031655,0.9694147283880176,2,1496.36,42,0.1942913923818732,1,South,31-45,0,1,0
3.394127579570432,0.6920674533723993,1,1076.79,70,0.413232606729126,3,North,46-60,1,0,1
12.29007837323495,0.8750141372501496,0,417.93,92,0.3530079576158166,1,West,18-30,0,0,0
4.56937913193362,0.395195628181478,0,2230.94,5,0.2769775772125984,1,East,31-45,0,1,0
11.48946183800902,0.67110729763814,0,863.17,41,0.4614426469665601,3,North,31-45,0,1,0
5.020336270477051,0.3571602576692689,1,631.37,9,0.3894332261210338,1,North,31-45,0,1,0
5.184171158033383,0.9249270848699762,2,496.08,65,0.2479201252820002,6,South,31-45,1,0,1
3.4516166379072835,0.4008041419050867,4,3155.27,48,0.2477558165308114,1,East,31-45,0,2,0
7.821025624429688,0.6177318281218854,0,531.33,67,0.1336396250871251,1,West,31-45,1,0,1
5.480523841698929,0.7431457417114632,2,1814.83,30,0.1513455510209344,4,West,46-60,1,1,1
7.268777834463696,0.8647849457433096,0,537.08,105,0.1656985158624101,4,Central,18-30,1,0,1
1.1011612154789177,0.8054495956022537,0,426.63,85,0.5454876937465343,2,West,18-30,1,0,1
11.760392221783547,0.928599280963856,0,812.13,41,0.2939584652079778,2,East,31-45,1,1,1
13.734873477934872,0.8607750905014224,2,4282.83,62,0.3273237943153376,2,South,18-30,0,2,0
5.461519766493504,0.9617026244566652,1,2644.83,17,0.1425698232524053,3,South,46-60,1,1,1
17.981119925714673,0.3489858494642521,2,487.06,68,0.5524493702504875,2,Central,31-45,0,0,0
15.345124969233437,0.6030772692784905,2,674.25,111,0.2251176149376539,2,West,46-60,0,0,0
7.939175524598989,0.790274604220867,1,1405.4,97,0.1421991362499613,4,North,18-30,0,0,0
12.394483896108778,1.0,0,836.57,111,0.252153667402246,2,South,60+,1,0,1
10.321572744769494,0.598993101751514,0,3085.96,57,0.1745449244120324,2,North,31-45,0,2,0
0.8133891027110791,1.0,3,1192.53,104,0.3030091607939554,2,West,46-60,0,0,0
4.027488956837839,0.7706112317933002,1,2971.26,94,0.1727530508270646,1,West,46-60,0,0,0
8.32569232067921,0.5576741045796043,0,442.73,45,0.4216020808000784,2,North,18-30,0,1,0
14.331771895135637,0.4690948304674674,1,1732.01,28,0.0932737099946239,1,West,31-45,0,1,0
1.3333317549430577,0.8471381314327802,0,799.1,24,0.6364697270546111,0,East,18-30,0,1,0
0.8789672159447341,0.571973416800951,1,167.61,57,0.258964408931505,1,East,18-30,0,1,0
4.787935482770691,0.6455581405624164,2,721.74,106,0.0919415736935442,2,Central,46-60,0,0,0
0.5065885361877119,0.732410306956111,0,623.03,87,0.300185510198757,0,West,46-60,1,0,1
4.662721032690055,0.7399033216367272,0,582.23,81,0.0529105804725653,5,East,31-45,0,0,0
6.558463550912808,1.0,0,1480.52,43,0.4960409123791836,2,Central,46-60,1,1,1
2.171777386568974,0.7787675852314582,0,781.49,107,0.0634536744970415,2,West,18-30,0,0,0
4.761152375907501,0.579043415383236,0,178.63,64,0.157857889199982,1,North,18-30,0,0,0
9.686543028649162,0.550715600299956,0,354.9,92,0.22639930127321,1,North,31-45,1,0,1
3.214662231003256,1.0,2,1063.36,100,0.1691919893323573,3,South,31-45,0,0,0
2.5149653931021767,0.5969004657738147,0,1091.21,33,0.3937845396206438,0,South,60+,1,1,1
4.596823171622142,0.8169519392365115,0,56.42,98,0.2472219665334442,2,West,46-60,1,0,1
1.966760111218377,0.7384399191355715,1,288.83,78,0.2664877288629197,3,North,31-45,1,0,1
17.122229998596488,0.7841188637105971,0,1605.58,98,0.4243095929156095,2,North,18-30,0,0,0
5.137822441693847,0.9796573279855004,2,654.89,28,0.1614960303844948,2,Central,31-45,0,1,0
2.750104521850206,0.7565492977727304,0,611.87,66,0.280046684122175,2,North,18-30,1,0,1
5.875371274684981,0.8634966956828607,1,71.91,79,0.2751942913447201,4,South,18-30,1,0,1
4.577450942415037,0.7611486564358192,2,735.74,86,0.4093966767748612,0,North,31-45,0,0,0
4.192087380583672,0.6092882572479611,0,90.73,31,0.0882306856295883,0,East,60+,0,1,0
3.213959684092845,0.798812130029372,1,498.09,14,0.1453693350953288,2,East,18-30,0,1,0
3.08500022974572,0.5698226533895963,2,180.52,19,0.3445032767388903,7,East,46-60,0,1,0
1.1281055662264652,0.4672768616318266,2,2728.8,34,0.0864239519247837,2,East,18-30,0,1,0
12.382022048318436,0.8163099063629129,1,331.66,52,0.2025794254594909,0,East,31-45,1,1,1
7.581908731054696,0.7928031449616559,1,202.38,95,0.2873524604377637,0,East,31-45,0,0,0
6.304938470036941,0.7722688949533187,0,2835.85,37,0.3078833287357869,3,East,31-45,0,1,0
4.520760063003143,0.6954022949888813,0,1458.82,9,0.2539839082522185,2,West,31-45,0,1,0
2.137175626982616,0.6855524078159567,1,4525.39,85,0.1936878014984791,2,West,31-45,0,2,0
2.605493195945253,0.4833072273980143,1,1479.18,59,0.1277072292210687,1,East,31-45,0,1,0
1.266832871785047,0.3275258351629126,1,1691.65,54,0.1553548275086629,1,North,31-45,1,1,1
2.8906264181839005,0.8775625623592267,2,672.64,32,0.0531396234095743,3,North,18-30,1,1,1
1.8720430611572976,0.8748724202659383,0,2053.53,84,0.2083289685826706,2,North,31-45,1,0,1
14.794039612276524,0.64981859102975,3,1309.46,38,0.5381774649188666,1,Central,18-30,0,1,0
9.250845007757317,0.9943617918202504,2,259.61,38,0.2686558444470029,3,South,31-45,1,1,1
